"[3, 24, 16, 17, 7, 15, 10, 11]","[1, 15, 14, 15, 5, 13, 6, 6]","[0, 7, 13, 13, 3, 7, 3, 5]","[0, 4, 12, 6, 2, 5, 2, 2]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[5, 25, 15, 12, 10, 13, 12, 13]","[3, 16, 11, 7, 7, 7, 11, 12]","[2, 7, 7, 5, 6, 6, 7, 6]","[1, 6, 5, 4, 5, 4, 3, 2]","[0, 4, 3, 2, 2, 1, 1, 1]"
"[6, 22, 17, 15, 15, 10, 11, 7]","[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 22, 17, 16, 13, 7, 14, 6]","[5, 15, 14, 14, 11, 6, 10, 3]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 22, 17, 17, 13, 10, 7, 11]","[4, 13, 14, 15, 12, 7, 5, 5]","[3, 6, 12, 13, 7, 3, 4, 3]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 22, 20, 15, 15, 11, 11, 5]","[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 16, 14, 11, 13, 12, 7]","[5, 15, 13, 12, 6, 12, 7, 5]","[4, 10, 10, 10, 5, 6, 5, 3]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 20, 11, 15, 6, 12, 11]","[4, 15, 14, 10, 13, 4, 7, 10]","[1, 7, 13, 6, 7, 2, 6, 6]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 25, 16, 14, 10, 11, 12, 11]","[4, 14, 13, 13, 6, 7, 7, 10]","[2, 7, 12, 10, 3, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 26, 14, 7, 11, 11, 16, 12]","[5, 16, 11, 6, 7, 10, 12, 10]","[2, 7, 7, 5, 6, 6, 7, 6]","[1, 6, 5, 4, 5, 4, 3, 2]","[0, 4, 3, 2, 2, 1, 1, 1]"
"[7, 22, 17, 17, 11, 7, 10, 12]","[5, 13, 13, 16, 10, 6, 7, 5]","[3, 6, 12, 13, 7, 3, 4, 3]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 23, 14, 14, 12, 7, 13, 13]","[6, 15, 11, 10, 7, 6, 12, 10]","[3, 6, 7, 7, 6, 4, 7, 6]","[2, 5, 6, 5, 4, 3, 3, 2]","[1, 4, 3, 2, 2, 0, 1, 1]"
"[7, 25, 16, 13, 6, 12, 12, 12]","[6, 17, 11, 11, 5, 10, 7, 10]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 25, 17, 12, 10, 15, 5, 12]","[5, 17, 13, 11, 7, 11, 4, 7]","[4, 10, 12, 7, 5, 7, 3, 3]","[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 26, 15, 13, 7, 11, 12, 12]","[6, 17, 11, 11, 6, 7, 10, 7]","[4, 10, 10, 10, 5, 6, 5, 3]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 26, 15, 13, 10, 11, 11, 12]","[5, 15, 12, 11, 7, 7, 7, 10]","[3, 7, 10, 10, 6, 4, 6, 4]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 26, 16, 13, 10, 12, 10, 11]","[4, 16, 13, 11, 7, 11, 5, 7]","[3, 7, 12, 7, 5, 7, 3, 4]","[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 27, 12, 14, 13, 12, 10, 10]","[4, 20, 6, 12, 11, 11, 7, 5]","[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[7, 27, 14, 12, 10, 13, 11, 11]","[5, 16, 11, 10, 6, 12, 10, 6]","[2, 7, 7, 7, 5, 10, 4, 5]","[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 27, 14, 12, 11, 10, 10, 14]","[4, 17, 11, 11, 6, 7, 7, 11]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 27, 16, 7, 11, 11, 12, 12]","[6, 17, 12, 6, 10, 10, 10, 6]","[2, 11, 10, 5, 7, 7, 4, 4]","[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 22, 20, 14, 12, 14, 6, 7]","[5, 15, 13, 13, 7, 13, 4, 5]","[4, 10, 12, 7, 5, 7, 3, 3]","[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 30, 7, 15, 13, 13, 11, 6]","[5, 21, 6, 11, 12, 11, 7, 4]","[4, 12, 3, 10, 10, 7, 5, 2]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 30, 10, 14, 14, 12, 11, 6]","[4, 20, 6, 12, 11, 11, 7, 5]","[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 30, 10, 15, 12, 13, 11, 6]","[4, 20, 6, 12, 11, 11, 7, 5]","[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 31, 7, 14, 14, 11, 11, 7]","[6, 20, 6, 12, 11, 10, 10, 4]","[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 31, 12, 13, 10, 11, 10, 12]","[4, 17, 7, 10, 7, 10, 7, 11]","[1, 11, 6, 7, 5, 7, 6, 4]","[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 25, 15, 13, 10, 13, 7, 11]","[7, 14, 13, 10, 7, 10, 6, 7]","[4, 7, 12, 6, 5, 7, 4, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 25, 17, 11, 10, 12, 7, 12]","[7, 14, 13, 10, 7, 10, 6, 7]","[4, 7, 12, 6, 5, 7, 4, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
